No.,Time,Source,Destination,Protocol,Length,Info
4229,96.511219,192.168.1.10,100.28.87.11,TLSv1.2,416,Application Data
4230,96.511279,192.168.1.10,100.28.87.11,TCP,1506,56651  >  443 [ACK] Seq=2500 Ack=4298 Win=65280 Len=1452 [TCP PDU reassembled in 4231]
4231,96.511279,192.168.1.10,100.28.87.11,TLSv1.2,702,Application Data
4232,96.546724,192.168.1.10,142.251.223.110,QUIC,1292,"Initial, DCID=e6b7233274b9e177, PKN: 5, PADDING, PING, PADDING"
4233,96.567274,142.251.223.110,192.168.1.10,QUIC,1292,"Initial, SCID=e6b7233274b9e177, PKN: 3, CRYPTO, PADDING"
4234,96.567274,142.251.223.110,192.168.1.10,QUIC,462,Protected Payload (KP0)
4235,96.567274,142.251.223.110,192.168.1.10,QUIC,672,Protected Payload (KP0)
4236,96.567274,142.251.223.110,192.168.1.10,QUIC,67,Protected Payload (KP0)
4237,96.568111,192.168.1.10,142.251.223.110,QUIC,120,"Handshake, DCID=e6b7233274b9e177"
4238,96.568216,192.168.1.10,142.251.223.110,QUIC,73,"Protected Payload (KP0), DCID=e6b7233274b9e177"
4239,96.568498,192.168.1.10,142.251.223.110,QUIC,1288,"Protected Payload (KP0), DCID=e6b7233274b9e177"
4240,96.568549,192.168.1.10,142.251.223.110,QUIC,1292,"Protected Payload (KP0), DCID=e6b7233274b9e177"
4241,96.568608,192.168.1.10,142.251.223.110,QUIC,579,"Protected Payload (KP0), DCID=e6b7233274b9e177"
4242,96.568634,192.168.1.10,142.251.223.110,QUIC,751,"Protected Payload (KP0), DCID=e6b7233274b9e177"
4243,96.568654,192.168.1.10,142.251.223.110,QUIC,313,"Protected Payload (KP0), DCID=e6b7233274b9e177"
4244,96.581157,100.28.87.11,192.168.1.10,TCP,66,443  >  63612 [ACK] Seq=1 Ack=1453 Win=46080 Len=0 SLE=1461 SRE=1977
4245,96.581157,100.28.87.11,192.168.1.10,TCP,54,443  >  63612 [ACK] Seq=1 Ack=1977 Win=46080 Len=0
4246,96.581157,100.28.87.11,192.168.1.10,TLSv1.2,2958,Server Hello
4247,96.581157,100.28.87.11,192.168.1.10,TLSv1.2,1447,"Certificate, Server Key Exchange, Server Hello Done"
4248,96.58132,192.168.1.10,100.28.87.11,TCP,54,63612  >  443 [ACK] Seq=1977 Ack=4298 Win=65280 Len=0
4249,96.582227,192.168.1.10,100.28.87.11,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
4250,96.586336,142.251.223.110,192.168.1.10,QUIC,1292,"Initial, SCID=e6b7233274b9e177, PKN: 8, ACK, CRYPTO, PADDING"
4251,96.607763,142.251.223.110,192.168.1.10,QUIC,162,Protected Payload (KP0)
4252,96.608248,192.168.1.10,142.251.223.110,QUIC,75,"Protected Payload (KP0), DCID=e6b7233274b9e177"
4253,96.608634,142.251.223.110,192.168.1.10,QUIC,67,Protected Payload (KP0)
4254,96.608718,142.251.223.110,192.168.1.10,QUIC,67,Protected Payload (KP0)
4255,96.608718,142.251.223.110,192.168.1.10,QUIC,67,Protected Payload (KP0)
4256,96.609265,142.251.223.110,192.168.1.10,QUIC,71,Protected Payload (KP0)
4257,96.618359,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4258,96.643231,192.168.1.10,142.251.223.110,QUIC,76,"Protected Payload (KP0), DCID=e6b7233274b9e177"
4259,96.672264,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
4260,96.747548,142.251.223.110,192.168.1.10,QUIC,885,Protected Payload (KP0)
4261,96.75107,142.251.223.110,192.168.1.10,QUIC,180,Protected Payload (KP0)
4262,96.751393,192.168.1.10,142.251.223.110,QUIC,79,"Protected Payload (KP0), DCID=e6b7233274b9e177"
4263,96.78447,100.28.87.11,192.168.1.10,TCP,54,443  >  56651 [ACK] Seq=4298 Ack=2039 Win=47872 Len=0
4264,96.78447,100.28.87.11,192.168.1.10,TLSv1.2,258,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
4265,96.78447,100.28.87.11,192.168.1.10,TLSv1.2,123,Application Data
4266,96.78447,100.28.87.11,192.168.1.10,TLSv1.2,92,Application Data
4267,96.784652,192.168.1.10,100.28.87.11,TCP,54,56651  >  443 [ACK] Seq=4600 Ack=4609 Win=65024 Len=0
4268,96.785003,100.28.87.11,192.168.1.10,TCP,54,443  >  56651 [ACK] Seq=4609 Ack=3952 Win=68608 Len=0
4269,96.785416,192.168.1.10,100.28.87.11,TLSv1.2,92,Application Data
4270,96.814119,142.251.223.110,192.168.1.10,QUIC,66,Protected Payload (KP0)
4271,96.828123,100.28.87.11,192.168.1.10,TCP,54,443  >  56651 [ACK] Seq=4609 Ack=4600 Win=71680 Len=0
4272,96.846823,100.28.87.11,192.168.1.10,TCP,54,443  >  63612 [ACK] Seq=4298 Ack=2103 Win=46080 Len=0
4273,96.846823,100.28.87.11,192.168.1.10,TLSv1.2,258,"New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
4274,96.846823,100.28.87.11,192.168.1.10,TLSv1.2,123,Application Data
4275,96.846949,192.168.1.10,100.28.87.11,TCP,54,63612  >  443 [ACK] Seq=2103 Ack=4571 Win=65024 Len=0
4276,96.856495,100.28.87.11,192.168.1.10,TLSv1.2,426,Application Data
4277,96.875686,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4278,96.90761,192.168.1.10,100.28.87.11,TCP,54,56651  >  443 [ACK] Seq=4638 Ack=4981 Win=64768 Len=0
4279,96.931429,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
4280,97.059007,100.28.87.11,192.168.1.10,TCP,54,443  >  56651 [ACK] Seq=4981 Ack=4638 Win=71680 Len=0
4281,97.132483,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4282,97.188316,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
4283,97.603019,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4284,97.635473,142.250.4.188,192.168.1.10,TCP,54,5228  >  60194 [ACK] Seq=1 Ack=1 Win=1046 Len=0
4285,97.635473,142.250.4.188,192.168.1.10,TCP,54,[TCP Dup ACK 14#3] 5228  >  60194 [ACK] Seq=662 Ack=1 Win=1046 Len=0
4286,97.635544,192.168.1.10,142.250.4.188,TCP,54,[TCP Dup ACK 16#3] 60194  >  5228 [ACK] Seq=1 Ack=662 Win=250 Len=0
4287,97.671914,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
4288,98.127152,175.41.145.126,192.168.1.10,TLSv1.2,115,Application Data
4289,98.177321,192.168.1.10,175.41.145.126,TCP,54,51357  >  443 [ACK] Seq=396 Ack=292 Win=255 Len=0
4290,98.425364,192.168.1.10,148.113.8.158,TCP,55,[TCP Keep-Alive] 56232  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1
4291,98.467328,148.113.8.158,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  56232 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2
4292,98.480806,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4293,98.543237,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
4294,99.050215,20.190.145.141,192.168.1.10,TCP,54,"443  >  64492 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
4295,99.356829,142.250.193.106,192.168.1.10,UDP,120,443  >  60001 Len=78
4296,99.37154,192.168.1.10,142.250.193.106,UDP,75,60001  >  443 Len=33
4297,99.550154,192.168.1.10,175.41.145.126,TLSv1.2,133,Application Data
4298,99.56584,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4299,99.587476,175.41.145.126,192.168.1.10,TCP,54,443  >  51357 [ACK] Seq=292 Ack=475 Win=218 Len=0
4300,99.617244,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4301,99.833834,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4302,99.88494,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4303,100.096804,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4304,100.152681,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4305,100.167343,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4306,100.206896,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
4307,100.374778,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4308,100.426442,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4309,100.638441,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4310,100.663328,192.168.1.10,104.18.27.48,TCP,55,[TCP Keep-Alive] 50688  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1
4311,100.668105,104.18.27.48,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  50688 [ACK] Seq=1 Ack=2 Win=16 Len=0 SLE=1 SRE=2
4312,100.711834,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4313,100.921271,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4314,100.973389,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4315,101.236359,192.168.1.10,192.168.1.1,TCP,55,[TCP Keep-Alive] 54281  >  53 [ACK] Seq=36 Ack=1 Win=65280 Len=1
4316,101.257566,192.168.1.1,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 53  >  54281 [ACK] Seq=1 Ack=37 Win=29216 Len=0 SLE=36 SRE=37
4317,101.380339,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4318,101.412146,192.168.1.10,142.250.193.3,TCP,55,[TCP Keep-Alive] 65302  >  443 [ACK] Seq=2318 Ack=2425 Win=64512 Len=1
4319,101.432794,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4320,101.454756,142.250.193.3,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  65302 [ACK] Seq=2425 Ack=2319 Win=267520 Len=0 SLE=2318 SRE=2319
4321,102.235933,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4322,102.30701,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4323,102.393661,192.168.1.10,35.170.34.27,TCP,55,[TCP Keep-Alive] 62168  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1
4324,102.448115,20.190.145.141,192.168.1.10,TCP,54,"443  >  64495 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
4325,102.735647,35.170.34.27,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  62168 [ACK] Seq=1 Ack=2 Win=280 Len=0 SLE=1 SRE=2
4326,103.407597,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4327,103.482694,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
4328,103.921605,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4329,103.994126,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4330,104.867639,192.168.1.10,192.168.1.1,TCP,66,51445  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
4331,104.868005,192.168.1.10,192.168.1.1,TCP,66,49695  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
4332,104.892987,192.168.1.1,192.168.1.10,TCP,66,"53  >  51445 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
4333,104.892987,192.168.1.1,192.168.1.10,TCP,66,"53  >  49695 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
4334,104.893096,192.168.1.10,192.168.1.1,TCP,54,51445  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0
4335,104.893112,192.168.1.10,192.168.1.1,TCP,54,49695  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0
4336,104.893288,192.168.1.10,192.168.1.1,TCP,56,"51445  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 4337]"
4337,104.893311,192.168.1.10,192.168.1.1,DNS,99,Standard query 0x3244 A encrypted-vtbn0.gstatic.com
4338,104.893373,192.168.1.10,192.168.1.1,TCP,56,"49695  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 4339]"
4339,104.893388,192.168.1.10,192.168.1.1,DNS,99,Standard query 0x9742 HTTPS encrypted-vtbn0.gstatic.com
4340,104.896328,192.168.1.1,192.168.1.10,TCP,54,53  >  51445 [ACK] Seq=1 Ack=3 Win=29216 Len=0
4341,104.896328,192.168.1.1,192.168.1.10,TCP,54,53  >  51445 [ACK] Seq=1 Ack=48 Win=29216 Len=0
4342,104.896328,192.168.1.1,192.168.1.10,TCP,54,53  >  49695 [ACK] Seq=1 Ack=3 Win=29216 Len=0
4343,104.896328,192.168.1.1,192.168.1.10,TCP,54,53  >  49695 [ACK] Seq=1 Ack=48 Win=29216 Len=0
4344,104.911409,192.168.1.1,192.168.1.10,TCP,55,"53  >  49695 [PSH, ACK] Seq=1 Ack=48 Win=29216 Len=1 [TCP PDU reassembled in 4348]"
4345,104.913407,192.168.1.1,192.168.1.10,TCP,55,"53  >  51445 [PSH, ACK] Seq=1 Ack=48 Win=29216 Len=1 [TCP PDU reassembled in 4349]"
4346,104.967071,192.168.1.10,192.168.1.1,TCP,54,49695  >  53 [ACK] Seq=48 Ack=2 Win=65280 Len=0
4347,104.967173,192.168.1.10,192.168.1.1,TCP,54,51445  >  53 [ACK] Seq=48 Ack=2 Win=65280 Len=0
4348,104.969504,192.168.1.1,192.168.1.10,DNS,157,Standard query response 0x9742 HTTPS encrypted-vtbn0.gstatic.com SOA ns1.google.com
4349,104.969504,192.168.1.1,192.168.1.10,DNS,116,Standard query response 0x3244 A encrypted-vtbn0.gstatic.com A 142.250.182.174
4350,104.970192,192.168.1.10,192.168.1.1,TCP,54,"51445  >  53 [FIN, ACK] Seq=48 Ack=64 Win=65280 Len=0"
4351,104.971,192.168.1.10,192.168.1.1,TCP,54,"49695  >  53 [FIN, ACK] Seq=48 Ack=105 Win=65280 Len=0"
4352,104.971713,192.168.1.10,142.250.182.174,TCP,66,51551  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
4353,104.971848,192.168.1.1,192.168.1.10,TCP,54,"53  >  51445 [FIN, ACK] Seq=64 Ack=49 Win=29216 Len=0"
4354,104.97192,192.168.1.10,192.168.1.1,TCP,54,51445  >  53 [ACK] Seq=49 Ack=65 Win=65280 Len=0
4355,104.972977,192.168.1.1,192.168.1.10,TCP,54,"53  >  49695 [FIN, ACK] Seq=105 Ack=49 Win=29216 Len=0"
4356,104.973044,192.168.1.10,192.168.1.1,TCP,54,49695  >  53 [ACK] Seq=49 Ack=106 Win=65280 Len=0
4357,105.012519,142.250.182.174,192.168.1.10,TCP,66,"443  >  51551 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
4358,105.012732,192.168.1.10,142.250.182.174,TCP,54,51551  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0
4359,105.013784,192.168.1.10,142.250.182.174,TCP,1466,51551  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1412 [TCP PDU reassembled in 4360]
4360,105.013784,192.168.1.10,142.250.182.174,TLSv1.3,379,Client Hello (SNI=encrypted-vtbn0.gstatic.com)
4361,105.054534,142.250.182.174,192.168.1.10,TCP,54,443  >  51551 [ACK] Seq=1 Ack=1413 Win=268288 Len=0
4362,105.054534,142.250.182.174,192.168.1.10,TCP,54,443  >  51551 [ACK] Seq=1 Ack=1738 Win=268032 Len=0
4363,105.055916,142.250.182.174,192.168.1.10,TLSv1.3,4290,"Server Hello, Change Cipher Spec"
4364,105.055916,142.250.182.174,192.168.1.10,TLSv1.3,1215,Application Data
4365,105.056049,192.168.1.10,142.250.182.174,TCP,54,51551  >  443 [ACK] Seq=1738 Ack=5398 Win=65280 Len=0
4366,105.05839,192.168.1.10,142.250.182.174,TLSv1.3,128,"Change Cipher Spec, Application Data"
4367,105.058694,192.168.1.10,142.250.182.174,TLSv1.3,146,Application Data
4368,105.058895,192.168.1.10,142.250.182.174,TLSv1.3,725,Application Data
4369,105.098498,142.250.182.174,192.168.1.10,TLSv1.3,1038,"Application Data, Application Data"
4370,105.098498,142.250.182.174,192.168.1.10,TLSv1.3,85,Application Data
4371,105.098582,192.168.1.10,142.250.182.174,TCP,54,51551  >  443 [ACK] Seq=2575 Ack=6413 Win=64512 Len=0
4372,105.098791,192.168.1.10,142.250.182.174,TLSv1.3,85,Application Data
4373,105.104296,142.250.182.174,192.168.1.10,TCP,54,443  >  51551 [ACK] Seq=6413 Ack=2575 Win=267520 Len=0
4374,105.138686,142.250.182.174,192.168.1.10,TCP,54,443  >  51551 [ACK] Seq=6413 Ack=2606 Win=267520 Len=0
4375,105.341582,142.250.182.174,192.168.1.10,TLSv1.3,596,Application Data
4376,105.341582,142.250.182.174,192.168.1.10,TLSv1.3,5702,"Application Data, Application Data, Application Data, Application Data"
4377,105.341678,192.168.1.10,142.250.182.174,TCP,54,51551  >  443 [ACK] Seq=2606 Ack=12603 Win=65280 Len=0
4378,105.34346,142.250.182.174,192.168.1.10,TLSv1.3,2878,"Application Data, Application Data"
4379,105.343519,192.168.1.10,142.250.182.174,TCP,54,51551  >  443 [ACK] Seq=2606 Ack=15427 Win=65280 Len=0
4380,105.345533,142.250.182.174,192.168.1.10,TLSv1.3,2878,"Application Data, Application Data"
4381,105.345585,192.168.1.10,142.250.182.174,TCP,54,51551  >  443 [ACK] Seq=2606 Ack=18251 Win=65280 Len=0
4382,105.347335,142.250.182.174,192.168.1.10,TLSv1.3,2878,"Application Data, Application Data"
4383,105.34739,192.168.1.10,142.250.182.174,TCP,54,51551  >  443 [ACK] Seq=2606 Ack=21075 Win=65280 Len=0
4384,105.349316,142.250.182.174,192.168.1.10,TLSv1.3,531,Application Data
4385,105.349369,192.168.1.10,142.250.182.174,TCP,54,51551  >  443 [ACK] Seq=2606 Ack=21552 Win=65024 Len=0
4386,105.362499,142.250.182.174,192.168.1.10,TLSv1.3,2878,"Application Data, Application Data"
4387,105.362589,192.168.1.10,142.250.182.174,TCP,54,51551  >  443 [ACK] Seq=2606 Ack=24376 Win=65280 Len=0
4388,105.364396,142.250.182.174,192.168.1.10,TLSv1.3,2878,"Application Data, Application Data"
4389,105.364483,192.168.1.10,142.250.182.174,TCP,54,51551  >  443 [ACK] Seq=2606 Ack=27200 Win=65280 Len=0
4390,105.365776,142.250.182.174,192.168.1.10,TLSv1.3,2878,"Application Data, Application Data"
4391,105.365858,192.168.1.10,142.250.182.174,TCP,54,51551  >  443 [ACK] Seq=2606 Ack=30024 Win=65280 Len=0
4392,105.368307,142.250.182.174,192.168.1.10,TLSv1.3,2878,"Application Data, Application Data"
4393,105.368377,192.168.1.10,142.250.182.174,TCP,54,51551  >  443 [ACK] Seq=2606 Ack=32848 Win=65280 Len=0
4394,105.369477,142.250.182.174,192.168.1.10,TLSv1.3,1074,"Application Data, Application Data, Application Data"
4395,105.369755,192.168.1.10,142.250.182.174,TLSv1.3,93,Application Data
4396,105.409071,142.250.182.174,192.168.1.10,TCP,60,443  >  51551 [ACK] Seq=33868 Ack=2645 Win=267520 Len=0
4397,105.639296,192.168.1.10,20.44.229.112,TCP,66,51552  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
4398,105.683319,20.44.229.112,192.168.1.10,TCP,66,"443  >  51552 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
4399,105.683424,192.168.1.10,20.44.229.112,TCP,54,51552  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0
4400,105.686289,192.168.1.10,20.44.229.112,TLSv1.3,601,Client Hello (SNI=activity.windows.com)
4401,105.727721,20.44.229.112,192.168.1.10,TLSv1.3,5862,"Server Hello, Change Cipher Spec"
4402,105.727721,20.44.229.112,192.168.1.10,TLSv1.3,690,Application Data
4403,105.727879,192.168.1.10,20.44.229.112,TCP,54,51552  >  443 [ACK] Seq=548 Ack=6445 Win=65280 Len=0
4404,105.740479,192.168.1.10,20.44.229.112,TLSv1.3,142,"Change Cipher Spec, Application Data"
4405,105.740744,192.168.1.10,20.44.229.112,TCP,1494,51552  >  443 [ACK] Seq=636 Ack=6445 Win=65280 Len=1440 [TCP PDU reassembled in 4406]
4406,105.740744,192.168.1.10,20.44.229.112,TLSv1.3,568,Application Data
4407,105.740828,192.168.1.10,20.44.229.112,TCP,1494,51552  >  443 [ACK] Seq=2590 Ack=6445 Win=65280 Len=1440 [TCP PDU reassembled in 4412]
4408,105.740828,192.168.1.10,20.44.229.112,TCP,1494,51552  >  443 [ACK] Seq=4030 Ack=6445 Win=65280 Len=1440 [TCP PDU reassembled in 4412]
4409,105.740828,192.168.1.10,20.44.229.112,TCP,1494,51552  >  443 [ACK] Seq=5470 Ack=6445 Win=65280 Len=1440 [TCP PDU reassembled in 4412]
4410,105.740828,192.168.1.10,20.44.229.112,TCP,1494,51552  >  443 [ACK] Seq=6910 Ack=6445 Win=65280 Len=1440 [TCP PDU reassembled in 4412]
4411,105.740828,192.168.1.10,20.44.229.112,TCP,1494,51552  >  443 [ACK] Seq=8350 Ack=6445 Win=65280 Len=1440 [TCP PDU reassembled in 4412]
4412,105.740828,192.168.1.10,20.44.229.112,TLSv1.3,181,Application Data
4413,105.778757,20.44.229.112,192.168.1.10,TLSv1.3,157,Application Data
4414,105.778757,20.44.229.112,192.168.1.10,TCP,54,443  >  51552 [ACK] Seq=6548 Ack=2076 Win=4194816 Len=0
4415,105.780056,20.44.229.112,192.168.1.10,TCP,54,443  >  51552 [ACK] Seq=6548 Ack=4030 Win=4194816 Len=0
4416,105.780056,20.44.229.112,192.168.1.10,TCP,54,443  >  51552 [ACK] Seq=6548 Ack=5470 Win=4193280 Len=0
4417,105.781816,20.44.229.112,192.168.1.10,TCP,54,443  >  51552 [ACK] Seq=6548 Ack=6910 Win=4194816 Len=0
4418,105.781816,20.44.229.112,192.168.1.10,TCP,66,443  >  51552 [ACK] Seq=6548 Ack=8350 Win=4193280 Len=0 SLE=9790 SRE=9917
4419,105.781816,20.44.229.112,192.168.1.10,TCP,54,443  >  51552 [ACK] Seq=6548 Ack=9917 Win=4194816 Len=0
4420,105.824602,192.168.1.10,20.44.229.112,TCP,54,51552  >  443 [ACK] Seq=9917 Ack=6548 Win=65280 Len=0
4421,106.478545,192.168.1.10,52.22.240.1,TCP,55,[TCP Keep-Alive] 52347  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1
4422,106.824682,52.22.240.1,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  52347 [ACK] Seq=1 Ack=2 Win=425 Len=0 SLE=1 SRE=2
4423,106.943016,20.44.229.112,192.168.1.10,TCP,5862,443  >  51552 [ACK] Seq=6548 Ack=9917 Win=4194816 Len=5808 [TCP PDU reassembled in 4424]
4424,106.943016,20.44.229.112,192.168.1.10,TLSv1.3,537,Application Data
4425,106.943174,192.168.1.10,20.44.229.112,TCP,54,51552  >  443 [ACK] Seq=9917 Ack=12839 Win=65280 Len=0
4426,106.964729,192.168.1.10,20.44.229.112,TCP,1494,51552  >  443 [ACK] Seq=9917 Ack=12839 Win=65280 Len=1440 [TCP PDU reassembled in 4427]
4427,106.964729,192.168.1.10,20.44.229.112,TLSv1.3,555,Application Data
4428,107.004659,20.44.229.112,192.168.1.10,TCP,54,443  >  51552 [ACK] Seq=12839 Ack=11858 Win=4194816 Len=0
4429,107.199127,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4430,107.307542,192.168.1.10,142.250.193.106,UDP,71,60001  >  443 Len=29
4431,107.325488,142.250.193.106,192.168.1.10,UDP,67,443  >  60001 Len=25
4432,107.365995,142.250.193.106,192.168.1.10,UDP,68,443  >  60001 Len=26
4433,107.496143,192.168.1.1,192.168.1.10,TCP,54,"53  >  54281 [FIN, ACK] Seq=1 Ack=37 Win=29216 Len=0"
4434,107.496246,192.168.1.10,192.168.1.1,TCP,54,54281  >  53 [ACK] Seq=37 Ack=2 Win=65280 Len=0
4435,107.548866,192.168.1.10,57.144.211.32,TLSv1.2,123,Application Data
4436,107.554588,57.144.211.32,192.168.1.10,TCP,54,443  >  57397 [ACK] Seq=1878 Ack=1079 Win=822 Len=0
4437,107.85022,57.144.211.32,192.168.1.10,TLSv1.2,125,Application Data
4438,107.85022,20.44.229.112,192.168.1.10,TLSv1.3,930,Application Data
4439,107.89776,192.168.1.10,57.144.211.32,TCP,54,57397  >  443 [ACK] Seq=1079 Ack=1949 Win=252 Len=0
4440,107.897835,192.168.1.10,20.44.229.112,TCP,54,51552  >  443 [ACK] Seq=11858 Ack=13715 Win=64512 Len=0
4441,108.470203,192.168.1.10,148.113.8.158,TCP,55,[TCP Keep-Alive] 56232  >  443 [ACK] Seq=1 Ack=1 Win=254 Len=1
4442,108.521898,148.113.8.158,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  56232 [ACK] Seq=1 Ack=2 Win=501 Len=0 SLE=1 SRE=2
4443,108.659426,192.168.1.10,172.217.194.119,TCP,55,[TCP Keep-Alive] 62877  >  443 [ACK] Seq=2246 Ack=2413 Win=64512 Len=1
4444,108.702657,172.217.194.119,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  62877 [ACK] Seq=2413 Ack=2247 Win=267776 Len=0 SLE=2246 SRE=2247
4445,109.104612,192.168.1.10,172.217.194.119,TCP,55,[TCP Keep-Alive] 63948  >  443 [ACK] Seq=3012 Ack=16036 Win=65280 Len=1
4446,109.166291,172.217.194.119,192.168.1.10,TCP,66,[TCP Keep-Alive ACK] 443  >  63948 [ACK] Seq=16036 Ack=3013 Win=267264 Len=0 SLE=3012 SRE=3013
4447,109.894589,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4448,109.946834,52.123.128.14,192.168.1.10,TCP,54,"443  >  61971 [RST, ACK] Seq=1162 Ack=1612 Win=0 Len=0"
4449,109.977417,142.251.43.100,192.168.1.10,QUIC,68,Protected Payload (KP0)
4450,110.565998,192.168.1.10,142.251.43.100,QUIC,721,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4451,110.568216,192.168.1.10,142.251.43.100,QUIC,71,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4452,110.641968,142.251.43.100,192.168.1.10,QUIC,75,Protected Payload (KP0)
4453,110.663492,192.168.1.10,142.251.43.100,QUIC,75,"Protected Payload (KP0), DCID=f49d3ff3cd611b35"
4454,110.711276,142.251.43.100,192.168.1.10,QUIC,287,Protected Payload (KP0)
4455,110.712125,142.251.43.100,192.168.1.10,QUIC,65,Protected Payload (KP0)
4456,110.714298,192.168.1.10,192.168.1.1,TCP,66,51727  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
4457,110.714524,192.168.1.10,192.168.1.1,TCP,66,65056  >  53 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM
4458,110.717116,192.168.1.1,192.168.1.10,TCP,66,"53  >  51727 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=32"
